statenum stateid year pop rgdpch gdppc origin
450 LBR 1960 1054.84 1028.50 247 -1
450 LBR 1961 1083.25 1061.50 236 -1
450 LBR 1962 1112.80 1052.89 243 -1
450 LBR 1963 1143.53 1154.73 263 -1
450 LBR 1964 1175.49 1153.30 283 -1
450 LBR 1965 1208.75 1181.99 282 -1
450 LBR 1966 1243.37 1269.49 313 -1
450 LBR 1967 1279.41 1315.39 333 -1
450 LBR 1968 1316.91 1308.22 354 -1
450 LBR 1969 1355.94 1361.30 395 -1
450 LBR 1970 1396.57 2004.21 525.67 0
450 LBR 1971 1438.78 2059.98 571.60 0
450 LBR 1972 1482.63 2037.07 589.10 0
450 LBR 1973 1528.16 2142.64 657.58 0
450 LBR 1974 1575.44 2033.48 684.81 0
450 LBR 1975 1624.36 1640.30 605.40 0
450 LBR 1976 1674.72 1720.59 674.54 0
450 LBR 1977 1726.62 1686.33 720.12 0
450 LBR 1978 1780.13 1781.27 808.31 0
450 LBR 1979 1835.28 1810.29 892.33 0
450 LBR 1980 1892.16 1718.69 931.42 0
450 LBR 1981 1950.82 1748.80 1034.26 0
450 LBR 1982 2011.34 1835.96 1145.92 0
450 LBR 1983 2073.78 1615.42 1046.09 0
450 LBR 1984 2138.28 1683.23 1124.41 0
450 LBR 1985 2204.92 1636.44 1128.62 0
450 LBR 1986 2273.71 1520.02 1075.27 0
450 LBR 1987 2344.68 1431.10 1043.03 0
450 LBR 1988 2417.90 1343.74 1012.41 0
450 LBR 1989 2493.40 960.97 753.16 0
450 LBR 1990 2189.45 553.40 454.27 0
450 LBR 1991 1892.06 548.05 466.80 0
450 LBR 1992 1984.73 338.79 294.14 0
450 LBR 1993 2063.17 218.49 193.87 0
450 LBR 1994 2057.40 171.42 155.06 0
450 LBR 1995 1979.59 170.55 157.48 0
450 LBR 1996 2024.67 186.98 175.88 0
450 LBR 1997 2296.48 332.16 316.51 0
450 LBR 1998 2654.88 372.56 357.92 0
450 LBR 1999 2974.24 408.84 399.31 0
450 LBR 2000 3149.00 472.44 472.44 0
450 LBR 2001 3205.54 486.82 498.30 0
450 LBR 2002 3261.51 494.06 515.50 0
450 LBR 2003 3317.18 342.47 365.79 0
450 LBR 2004 3317.18 342.47 400 1
451 SIE 1961 2431.63 1259.45 241 -1
451 SIE 1962 2467.90 1388.55 263 -1
451 SIE 1963 2505.12 1491.83 288 -1
451 SIE 1964 2543.14 1570.73 325 -1
451 SIE 1965 2581.98 1597.98 337 -1
451 SIE 1966 2621.66 1577.90 341 -1
451 SIE 1967 2662.19 1460.27 323 -1
451 SIE 1968 2703.60 1573.59 355 -1
451 SIE 1969 2745.97 1652.49 404 -1
451 SIE 1970 2789.31 1326.38 335.58 0
451 SIE 1971 2833.65 1340.61 349.59 0
451 SIE 1972 2879.01 1305.90 357.32 0
451 SIE 1973 2925.43 1318.48 396.72 0
451 SIE 1974 2973.54 1361.77 436.45 0
451 SIE 1975 3027.17 1371.22 443.22 0
451 SIE 1976 3083.03 1309.78 453.53 0
451 SIE 1977 3140.88 1302.73 479.18 0
451 SIE 1978 3200.70 1291.24 514.45 0
451 SIE 1979 3262.69 1335.10 551.12 0
451 SIE 1980 3327.12 1343.22 574.01 0
451 SIE 1981 3394.30 1357.03 628.20 0
451 SIE 1982 3464.54 1397.42 725.22 0
451 SIE 1983 3538.11 1340.44 708.45 0
451 SIE 1984 3615.22 1327.02 778.14 0
451 SIE 1985 3696.01 1408.49 873.66 0
451 SIE 1986 3780.73 1328.63 831.48 0
451 SIE 1987 3869.62 1372.98 993.80 0
451 SIE 1988 3962.82 1256.79 1038.06 0
451 SIE 1989 4060.58 1197.70 912.95 0
451 SIE 1990 4226.22 1178.91 899.75 0
451 SIE 1991 4340.28 1076.14 833.33 0
451 SIE 1992 4270.15 943.32 738.18 0
451 SIE 1993 4229.08 910.43 750.67 0
451 SIE 1994 4331.55 906.06 784.53 0
451 SIE 1995 4506.50 947.42 879.62 0
451 SIE 1996 4633.33 964.45 921.38 0
451 SIE 1997 4727.47 802.63 704.01 0
451 SIE 1998 4895.34 722.57 689.38 0
451 SIE 1999 5053.28 663.70 634.58 0
451 SIE 2000 5202.66 683.73 683.73 0
451 SIE 2001 5387.67 666.46 597.40 0
451 SIE 2002 5564.52 689.68 618.11 0
451 SIE 2003 5732.68 712.88 630.48 0
451 SIE 2004 5732.68 712.88 690 1
452 GHA 1957 6391.29 623.40 358.40 0
452 GHA 1958 6572.72 659.19 384.56 0
452 GHA 1959 6761.28 541.98 407.17 0
452 GHA 1960 6958.28 411.86 409.89 0
452 GHA 1961 7153.51 487.37 410.44 0
452 GHA 1962 7355.25 684.87 409.57 0
452 GHA 1963 7563.84 553.89 418.63 0
452 GHA 1964 7781.81 708.35 420.65 0
452 GHA 1965 8009.60 332.09 397.56 0
452 GHA 1966 8245.48 689.20 380.96 0
452 GHA 1967 8490.21 684.41 434.57 0
452 GHA 1968 8744.30 849.70 422.63 0
452 GHA 1969 9009.05 838.98 467.74 0
452 GHA 1970 8788.94 1051.98 515.50 0
452 GHA 1971 9065.51 1141.30 519.58 0
452 GHA 1972 9354.23 1433.07 522.89 0
452 GHA 1973 9650.18 1301.98 582.44 0
452 GHA 1974 9905.47 1247.72 652.58 0
452 GHA 1975 10118.56 1084.79 620.25 0
452 GHA 1976 10333.48 1069.59 608.10 0
452 GHA 1977 10538.32 965.21 667.47 0
452 GHA 1978 10720.59 1184.35 778.30 0
452 GHA 1979 10878.21 1189.94 789.33 0
452 GHA 1980 11015.60 1141.61 896.88 0
452 GHA 1981 11176.84 1132.33 925.04 0
452 GHA 1982 11401.00 1179.22 827.89 0
452 GHA 1983 12156.56 1040.12 806.58 0
452 GHA 1984 12828.63 1077.69 856.96 0
452 GHA 1985 13228.41 1013.87 869.00 0
452 GHA 1986 13777.92 1092.66 918.76 0
452 GHA 1987 14169.86 1090.75 972.75 0
452 GHA 1988 14569.39 1135.06 1042.69 0
452 GHA 1989 14976.74 1151.12 1011.10 0
452 GHA 1990 15399.84 1152.81 1053.11 0
452 GHA 1991 15837.31 1156.01 1114.02 0
452 GHA 1992 16277.66 1194.58 1153.38 0
452 GHA 1993 16784.07 1193.63 1156.15 0
452 GHA 1994 17271.53 1167.13 1183.07 0
452 GHA 1995 17668.45 1223.78 1249.68 0
452 GHA 1996 18045.96 1224.90 1246.85 0
452 GHA 1997 18418.81 1127.89 1272.68 0
452 GHA 1998 18794.55 1205.63 1384.80 0
452 GHA 1999 19159.23 1221.46 1403.93 0
452 GHA 2000 19509.24 1392.20 1392.20 0
452 GHA 2001 19843.15 1372.61 1449.21 0
452 GHA 2002 20163.15 1448.87 1600.64 0
452 GHA 2003 20467.75 1439.67 1712.68 0
452 GHA 2004 20467.75 1439.67 1875 1
461 TOG 1960 1455.90 832.58 171.69 0
461 TOG 1961 1491.26 925.59 186.74 0
461 TOG 1962 1528.10 908.81 183.36 0
461 TOG 1963 1566.47 922.03 194.03 0
461 TOG 1964 1606.29 956.53 206.29 0
461 TOG 1965 1647.77 1033.08 222.86 0
461 TOG 1966 1690.84 1170.81 266.98 0
461 TOG 1967 1735.55 1242.93 289.85 0
461 TOG 1968 1781.98 1298.43 314.31 0
461 TOG 1969 1830.38 1363.19 343.07 0
461 TOG 1970 1964.13 1308.71 350.47 0
461 TOG 1971 2018.75 1380.55 377.93 0
461 TOG 1972 2074.95 1406.29 392.85 0
461 TOG 1973 2132.76 1292.25 388.80 0
461 TOG 1974 2192.36 1320.90 546.52 0
461 TOG 1975 2253.81 1291.26 470.34 0
461 TOG 1976 2317.16 1325.24 513.25 0
461 TOG 1977 2382.49 1304.68 586.61 0
461 TOG 1978 2449.85 1329.03 624.42 0
461 TOG 1979 2520.83 1374.47 666.09 0
461 TOG 1980 2595.64 1328.43 743.42 0
461 TOG 1981 2685.55 1108.06 702.35 0
461 TOG 1982 2777.45 1066.92 737.33 0
461 TOG 1983 2875.47 975.01 664.03 0
461 TOG 1984 2978.93 1027.08 763.92 0
461 TOG 1985 3087.65 932.72 780.40 0
461 TOG 1986 3201.70 872.89 786.64 0
461 TOG 1987 3321.05 873.36 789.10 0
461 TOG 1988 3445.74 905.64 904.63 0
461 TOG 1989 3574.20 922.21 930.44 0
461 TOG 1990 3704.87 909.32 982.69 0
461 TOG 1991 3837.46 892.07 997.04 0
461 TOG 1992 3971.57 828.07 864.17 0
461 TOG 1993 3959.82 812.89 802.31 0
461 TOG 1994 4001.47 883.29 811.35 0
461 TOG 1995 4228.94 898.41 766.31 0
461 TOG 1996 4434.82 879.25 848.83 0
461 TOG 1997 4611.54 874.58 886.19 0
461 TOG 1998 4758.62 909.94 928.50 0
461 TOG 1999 4896.70 868.62 845.96 0
461 TOG 2000 5032.78 823.17 823.17 0
461 TOG 2001 5167.16 784.04 805.62 0
461 TOG 2002 5299.42 731.29 766.78 0
461 TOG 2003 5429.30 789.04 845.42 0
461 TOG 2004 5571.35 774.04 837.26 0
471 CAO 1960 18266.76 919.48 185 -1
471 CAO 1961 18634.98 946.74 197 -1
471 CAO 1962 18985.85 1001.25 208 -1
471 CAO 1963 19342.84 971.12 205 -1
471 CAO 1964 19711.05 942.44 203 -1
471 CAO 1965 20071.10 965.39 211 -1
471 CAO 1966 20448.50 969.69 218 -1
471 CAO 1967 20819.77 1061.50 251 -1
471 CAO 1968 21143.10 1126.05 271 -1
471 CAO 1969 21448.07 1159.04 290 -1
471 CAO 1970 21749.99 1086.40 315.80 0
471 CAO 1971 22026.40 1019.18 310.49 0
471 CAO 1972 22284.50 952.60 302.64 0
471 CAO 1973 22559.50 762.73 255.72 0
471 CAO 1974 22874.70 712.86 262.84 0
471 CAO 1975 23209.20 693.10 279.26 0
471 CAO 1976 23517.50 684.02 290.99 0
471 CAO 1977 23796.40 576.79 260.96 0
471 CAO 1978 24036.30 571.03 275.38 0
471 CAO 1979 24276.90 492.84 257.16 0
471 CAO 1980 24593.30 458.03 264.29 0
471 CAO 1981 24900.00 456.40 289.45 0
471 CAO 1982 25201.90 434.27 291.38 0
471 CAO 1983 25456.30 413.42 287.81 0
471 CAO 1984 25701.80 399.35 287.63 0
471 CAO 1985 25941.60 379.46 281.93 0
471 CAO 1986 26203.80 355.81 271.02 0
471 CAO 1987 26549.70 346.66 272.17 0
471 CAO 1988 26894.80 397.62 322.64 0
471 CAO 1989 27379.30 389.57 327.88 0
471 CAO 1990 27790.60 388.26 345.72 0
471 CAO 1991 28117.60 412.86 396.44 0
471 CAO 1992 28523.50 435.60 422.22 0
471 CAO 1993 28920.64 447.19 414.16 0
471 CAO 1994 29262.47 468.00 444.52 0
471 CAO 1995 29619.00 444.41 448.67 0
471 CAO 1996 29983.16 462.91 464.79 0
471 CAO 1997 30305.84 477.55 487.21 0
471 CAO 1998 30628.92 471.65 485.11 0
471 CAO 1999 30957.02 476.87 510.14 0
471 CAO 2000 31278.10 513.91 513.91 0
471 CAO 2001 31592.81 544.33 558.44 0
471 CAO 2002 31902.27 561.57 590.97 0
471 CAO 2003 32207.11 580.21 616.22 0
471 CAO 2004 32207.11 580.21 675 1
475 NIG 1960 39919.59 1105.78 235.95 0
475 NIG 1961 40884.35 1028.98 221.56 0
475 NIG 1962 41876.37 1029.91 225.81 0
475 NIG 1963 42896.53 1085.54 241.21 0
475 NIG 1964 43945.78 1108.19 247.62 0
475 NIG 1965 45025.11 1026.70 234.78 0
475 NIG 1966 46142.57 939.31 221.92 0
475 NIG 1967 47305.50 790.22 190.89 0
475 NIG 1968 48514.73 787.41 196.91 0
475 NIG 1969 49775.53 911.97 241.54 0
475 NIG 1970 51113.46 1034.68 286.38 0
475 NIG 1971 52495.19 1093.00 318.25 0
475 NIG 1972 53914.43 1121.48 341.28 0
475 NIG 1973 55415.06 1137.05 371.01 0
475 NIG 1974 57083.93 1265.66 520.41 0
475 NIG 1975 58915.91 1199.10 477.69 0
475 NIG 1976 60819.19 1242.03 520.49 0
475 NIG 1977 62821.92 1334.59 613.64 0
475 NIG 1978 64953.33 1278.01 596.22 0
475 NIG 1979 67223.59 1080.47 578.45 0
475 NIG 1980 69629.37 1002.73 591.71 0
475 NIG 1981 72091.51 1055.62 647.57 0
475 NIG 1982 74538.32 1021.63 638.51 0
475 NIG 1983 75901.03 960.42 616.22 0
475 NIG 1984 77544.43 896.61 605.01 0
475 NIG 1985 79883.93 952.99 668.98 0
475 NIG 1986 81971.22 948.49 642.32 0
475 NIG 1987 84505.16 914.49 681.28 0
475 NIG 1988 87114.52 976.79 731.66 0
475 NIG 1989 89800.51 1012.26 909.60 0
475 NIG 1990 92565.56 1060.85 965.47 0
475 NIG 1991 95389.53 1080.02 972.95 0
475 NIG 1992 98270.07 1081.48 981.84 0
475 NIG 1993 101226.58 1079.91 959.80 0
475 NIG 1994 104260.15 1060.68 941.02 0
475 NIG 1995 107371.91 945.42 873.47 0
475 NIG 1996 110551.73 1046.24 985.32 0
475 NIG 1997 113787.15 1045.54 997.03 0
475 NIG 1998 117072.46 1040.66 1002.09 0
475 NIG 1999 120397.15 1055.73 1036.16 0
475 NIG 2000 123749.59 1073.93 1073.93 0
475 NIG 2001 127119.88 1071.06 1092.43 0
475 NIG 2002 130499.98 1088.51 1128.65 0
475 NIG 2003 133881.70 1223.28 1295.34 0
475 NIG 2004 136855.31 1210.18 1312.61 0
481 GAB 1960 446.00 6741.39 1089.33 0
481 GAB 1961 450.49 7265.54 1190.04 0
481 GAB 1962 455.66 7984.39 1318.66 0
481 GAB 1963 461.36 9339.13 1521.34 0
481 GAB 1964 467.59 10393.59 1659.21 0
481 GAB 1965 474.39 11377.54 1862.09 0
481 GAB 1966 481.52 10619.69 1760.63 0
481 GAB 1967 489.00 12300.54 2001.25 0
481 GAB 1968 496.85 12477.87 2067.58 0
481 GAB 1969 503.76 13548.49 2278.17 0
481 GAB 1970 514.59 14511.42 2779.32 0
481 GAB 1971 525.93 14973.87 3302.97 0
481 GAB 1972 537.99 17555.82 2970.09 0
481 GAB 1973 560.86 18787.99 3279.63 0
481 GAB 1974 597.36 21192.35 3630.76 0
481 GAB 1975 647.88 20590.02 3972.56 0
481 GAB 1976 687.64 28819.21 4723.27 0
481 GAB 1977 706.35 21747.68 4943.20 0
481 GAB 1978 726.27 15007.76 4365.04 0
481 GAB 1979 722.15 14619.44 4594.14 0
481 GAB 1980 713.52 15774.35 5196.79 0
481 GAB 1981 730.63 14124.93 5729.93 0
481 GAB 1982 754.00 14285.34 5979.70 0
481 GAB 1983 778.78 14028.80 6137.48 0
481 GAB 1984 805.07 14143.45 6781.60 0
481 GAB 1985 832.93 14007.94 7481.47 0
481 GAB 1986 859.39 13160.37 6327.38 0
481 GAB 1987 880.94 12627.24 6169.03 0
481 GAB 1988 899.91 12346.01 5521.93 0
481 GAB 1989 919.11 12280.02 7145.84 0
481 GAB 1990 938.48 13019.72 7540.23 0
481 GAB 1991 960.95 13183.01 7658.54 0
481 GAB 1992 986.90 12847.33 7266.29 0
481 GAB 1993 1013.72 12941.67 8177.18 0
481 GAB 1994 1041.40 13637.97 8671.47 0
481 GAB 1995 1069.97 13471.76 8482.65 0
481 GAB 1996 1099.33 13283.23 9294.58 0
481 GAB 1997 1129.31 12625.62 8463.52 0
481 GAB 1998 1159.91 12316.56 7476.07 0
481 GAB 1999 1191.12 11116.28 8274.92 0
481 GAB 2000 1222.94 10438.83 10438.83 0
481 GAB 2001 1255.33 9984.54 9349.01 0
481 GAB 2002 1288.23 9649.35 9143.86 0
481 GAB 2003 1321.56 9558.85 9109.48 0
481 GAB 2004 1342.27 9255.26 9499.32 0
482 CEN 1960 1467.45 1009.85 194 -1
482 CEN 1961 1494.85 1035.68 204 -1
482 CEN 1962 1523.48 991.21 198 -1
482 CEN 1963 1553.37 955.35 194 -1
482 CEN 1964 1584.62 979.73 202 -1
482 CEN 1965 1627.54 951.04 200 -1
482 CEN 1966 1682.92 941.00 208 -1
482 CEN 1967 1729.14 965.39 222 -1
482 CEN 1968 1756.21 1001.25 239 -1
482 CEN 1969 1785.38 1032.81 256 -1
482 CEN 1970 1827.34 1134.99 343.04 0
482 CEN 1971 1869.29 996.97 327.81 0
482 CEN 1972 1909.82 958.03 323.49 0
482 CEN 1973 1944.75 979.09 344.53 0
482 CEN 1974 1982.83 989.26 319.75 0
482 CEN 1975 2031.48 995.83 344.68 0
482 CEN 1976 2071.05 1025.52 422.81 0
482 CEN 1977 2111.41 1092.85 500.91 0
482 CEN 1978 2152.95 1221.95 577.68 0
482 CEN 1979 2197.30 1154.14 569.89 0
482 CEN 1980 2244.17 1065.39 595.68 0
482 CEN 1981 2290.89 1056.50 686.74 0
482 CEN 1982 2337.84 1056.29 714.83 0
482 CEN 1983 2385.06 960.74 661.77 0
482 CEN 1984 2451.41 1024.65 707.41 0
482 CEN 1985 2515.61 1023.70 770.55 0
482 CEN 1986 2556.34 1035.58 795.62 0
482 CEN 1987 2600.04 988.95 779.22 0
482 CEN 1988 2653.70 1009.69 832.21 0
482 CEN 1989 2727.98 1017.94 835.37 0
482 CEN 1990 2803.38 1003.98 858.44 0
482 CEN 1991 2882.47 973.77 876.48 0
482 CEN 1992 2963.51 785.70 765.08 0
482 CEN 1993 3052.54 764.86 762.86 0
482 CEN 1994 3139.16 780.08 792.50 0
482 CEN 1995 3204.35 809.98 838.47 0
482 CEN 1996 3261.65 769.76 817.93 0
482 CEN 1997 3321.97 798.94 858.10 0
482 CEN 1998 3382.55 822.26 893.37 0
482 CEN 1999 3442.46 925.31 913.06 0
482 CEN 2000 3501.49 945.10 945.10 0
482 CEN 2001 3561.71 954.74 967.54 0
482 CEN 2002 3623.24 917.85 939.16 0
482 CEN 2003 3683.54 887.50 952.07 0
482 CEN 2004 3683.54 887.50 1042 1
483 CHA 1960 3042.30 1141.75 245.24 0
483 CHA 1961 3095.33 1161.32 256.83 0
483 CHA 1962 3150.42 1306.18 291.79 0
483 CHA 1963 3207.64 1169.84 262.84 0
483 CHA 1964 3271.36 1158.80 264.46 0
483 CHA 1965 3344.82 1181.37 274.98 0
483 CHA 1966 3419.80 1080.18 261.80 0
483 CHA 1967 3496.20 996.21 251.26 0
483 CHA 1968 3572.83 971.74 253.30 0
483 CHA 1969 3650.36 955.26 256.82 0
483 CHA 1970 3730.56 990.69 281.86 0
483 CHA 1971 3813.54 989.53 297.87 0
483 CHA 1972 3899.41 899.15 281.32 0
483 CHA 1973 3988.83 831.79 268.28 0
483 CHA 1974 4082.43 902.31 319.99 0
483 CHA 1975 4180.22 998.17 372.02 0
483 CHA 1976 4282.27 960.45 383.76 0
483 CHA 1977 4388.68 877.84 392.06 0
483 CHA 1978 4498.97 857.69 396.10 0
483 CHA 1979 4544.48 667.04 334.17 0
483 CHA 1980 4541.68 627.09 347.31 0
483 CHA 1981 4648.06 619.13 363.57 0
483 CHA 1982 4877.03 621.61 374.47 0
483 CHA 1983 5073.57 691.21 431.40 0
483 CHA 1984 5124.68 719.12 481.53 0
483 CHA 1985 5170.45 868.08 601.18 0
483 CHA 1986 5315.91 833.63 574.65 0
483 CHA 1987 5501.68 786.24 539.45 0
483 CHA 1988 5677.66 879.83 757.97 0
483 CHA 1989 5833.75 898.12 744.80 0
483 CHA 1990 6030.02 832.58 667.65 0
483 CHA 1991 6241.87 872.97 833.53 0
483 CHA 1992 6442.97 901.63 809.76 0
483 CHA 1993 6675.09 874.68 801.84 0
483 CHA 1994 6912.32 859.99 829.54 0
483 CHA 1995 7138.19 897.49 870.02 0
483 CHA 1996 7374.14 849.14 832.31 0
483 CHA 1997 7618.87 832.27 828.56 0
483 CHA 1998 7875.11 873.94 857.78 0
483 CHA 1999 8144.41 881.42 867.09 0
483 CHA 2000 8418.86 829.51 829.51 0
483 CHA 2001 8693.04 755.67 822.67 0
483 CHA 2002 8971.38 717.89 852.86 0
483 CHA 2003 9253.49 883.75 1036.54 0
483 CHA 2004 9253.49 883.75 1135 1
484 CON 1960 931.34 1009.50 199.66 0
484 CON 1961 952.16 1101.35 227.54 0
484 CON 1962 973.84 1093.15 241.73 0
484 CON 1963 996.45 1023.08 238.48 0
484 CON 1964 1019.98 1027.64 247.61 0
484 CON 1965 1044.47 1047.62 254.23 0
484 CON 1966 1069.97 1047.22 264.61 0
484 CON 1967 1096.50 1072.47 281.71 0
484 CON 1968 1124.10 1129.60 295.32 0
484 CON 1969 1152.79 1194.42 320.59 0
484 CON 1970 1182.59 1247.42 342.29 0
484 CON 1971 1213.57 1426.58 407.99 0
484 CON 1972 1245.74 1413.69 386.78 0
484 CON 1973 1279.19 1483.27 488.59 0
484 CON 1974 1314.42 1393.86 534.26 0
484 CON 1975 1360.18 1524.43 492.02 0
484 CON 1976 1409.39 1598.03 542.93 0
484 CON 1977 1460.81 1586.14 584.95 0
484 CON 1978 1514.56 1677.78 665.22 0
484 CON 1979 1570.74 1900.95 883.75 0
484 CON 1980 1629.48 2136.25 1158.71 0
484 CON 1981 1690.92 2664.91 1427.60 0
484 CON 1982 1755.19 2975.12 2005.36 0
484 CON 1983 1822.43 2915.46 2128.75 0
484 CON 1984 1901.15 2966.72 2391.61 0
484 CON 1985 1955.27 2862.70 2058.07 0
484 CON 1986 2010.48 2559.39 1530.66 0
484 CON 1987 2066.60 2449.14 1640.07 0
484 CON 1988 2123.50 2427.34 1559.82 0
484 CON 1989 2181.07 2402.46 1772.98 0
484 CON 1990 2239.84 2657.32 1961.35 0
484 CON 1991 2298.24 2377.91 1735.50 0
484 CON 1992 2356.21 2521.69 1933.23 0
484 CON 1993 2415.04 2103.48 1515.77 0
484 CON 1994 2473.81 1952.07 1222.90 0
484 CON 1995 2532.37 2157.09 1570.55 0
484 CON 1996 2590.38 2189.40 1791.07 0
484 CON 1997 2647.41 2234.31 1937.57 0
484 CON 1998 2703.18 2546.96 1756.82 0
484 CON 1999 2757.32 1512.01 1148.04 0
484 CON 2000 2809.48 1286.19 1286.19 0
484 CON 2001 2859.70 1405.14 1340.15 0
484 CON 2002 2908.05 1477.78 1528.37 0
484 CON 2003 2954.26 1420.49 1680.36 0
484 CON 2004 2954.26 1420.49 1839 1
490 DRC 1960 16462.48 701.45 137 -1
490 DRC 1961 16798.03 664.15 126 -1
490 DRC 1962 17299.63 840.59 165 -1
490 DRC 1963 17818.63 803.29 161 -1
490 DRC 1964 18203.12 766.00 152 -1
490 DRC 1965 18604.06 786.08 161 -1
490 DRC 1966 19068.35 882.19 189 -1
490 DRC 1967 19639.96 859.24 197 -1
490 DRC 1968 20241.88 854.93 200 -1
490 DRC 1969 20821.70 895.10 220 -1
490 DRC 1970 21394.53 1406.61 358.10 0
490 DRC 1971 21968.74 1489.30 365.54 0
490 DRC 1972 22559.06 1449.13 395.74 0
490 DRC 1973 23186.22 1537.12 459.10 0
490 DRC 1974 23810.16 1477.33 476.96 0
490 DRC 1975 24466.64 1372.12 457.67 0
490 DRC 1976 25174.60 1210.27 400.27 0
490 DRC 1977 25776.37 1175.70 409.77 0
490 DRC 1978 26462.24 1145.23 574.53 0
490 DRC 1979 27418.49 1171.49 633.70 0
490 DRC 1980 28128.53 1164.42 655.53 0
490 DRC 1981 28820.78 1099.49 611.99 0
490 DRC 1982 29779.81 934.30 557.63 0
490 DRC 1983 30535.72 990.69 630.55 0
490 DRC 1984 31279.89 961.39 654.45 0
490 DRC 1985 32259.53 959.96 670.09 0
490 DRC 1986 33301.51 990.71 712.14 0
490 DRC 1987 34408.57 963.25 710.46 0
490 DRC 1988 35563.98 931.95 710.55 0
490 DRC 1989 36741.98 886.17 760.92 0
490 DRC 1990 37969.48 976.01 848.06 0
490 DRC 1991 39269.75 893.17 806.67 0
490 DRC 1992 40530.00 695.98 653.35 0
490 DRC 1993 41843.87 560.79 497.18 0
490 DRC 1994 43255.64 546.62 489.93 0
490 DRC 1995 45706.11 497.54 482.07 0
490 DRC 1996 46622.76 487.76 498.20 0
490 DRC 1997 47451.26 479.24 462.77 0
490 DRC 1998 48830.69 465.70 440.93 0
490 DRC 1999 50287.64 408.65 398.48 0
490 DRC 2000 51809.83 359.15 359.15 0
490 DRC 2001 53454.92 348.09 371.67 0
490 DRC 2002 55041.75 338.06 343.62 0
490 DRC 2003 56625.04 438.02 446.41 0
490 DRC 2004 58318.68 422.23 416.98 0
500 UGA 1962 7688.80 873.99 193.89 0
500 UGA 1963 7913.96 920.42 203.39 0
500 UGA 1964 8147.35 926.05 220.95 0
500 UGA 1965 8389.29 939.19 213.48 0
500 UGA 1966 8640.15 985.73 231.14 0
500 UGA 1967 8900.29 1016.80 239.74 0
500 UGA 1968 9170.10 1022.73 255.33 0
500 UGA 1969 9449.98 1056.66 276.79 0
500 UGA 1970 9728.23 1058.17 294.64 0
500 UGA 1971 9984.00 1023.83 303.16 0
500 UGA 1972 10190.88 1064.81 325.01 0
500 UGA 1973 10385.73 1073.26 344.11 0
500 UGA 1974 10620.64 1038.17 366.98 0
500 UGA 1975 10891.16 1030.70 394.31 0
500 UGA 1976 11170.90 1014.21 409.95 0
500 UGA 1977 11459.16 1016.43 437.60 0
500 UGA 1978 11757.43 968.47 441.84 0
500 UGA 1979 12033.59 783.94 399.35 0
500 UGA 1980 12297.81 746.53 423.86 0
500 UGA 1981 12597.35 665.01 405.48 0
500 UGA 1982 12940.96 702.67 475.19 0
500 UGA 1983 13323.11 739.30 538.72 0
500 UGA 1984 13764.94 731.73 565.81 0
500 UGA 1985 14231.93 680.02 531.73 0
500 UGA 1986 14745.95 672.18 523.47 0
500 UGA 1987 15347.60 646.22 526.25 0
500 UGA 1988 15991.41 645.24 537.47 0
500 UGA 1989 16632.65 672.59 566.03 0
500 UGA 1990 17241.90 709.00 605.84 0
500 UGA 1991 17857.38 729.06 621.74 0
500 UGA 1992 18499.19 735.33 638.33 0
500 UGA 1993 19193.42 770.29 680.28 0
500 UGA 1994 19896.93 898.19 824.96 0
500 UGA 1995 20455.48 863.92 856.82 0
500 UGA 1996 20984.37 908.41 859.98 0
500 UGA 1997 21598.98 949.94 943.68 0
500 UGA 1998 22220.99 977.28 973.72 0
500 UGA 1999 22855.14 1031.81 1027.13 0
500 UGA 2000 23495.92 1057.79 1057.79 0
500 UGA 2001 24170.42 1075.54 1100.32 0
500 UGA 2002 24888.69 1092.90 1133.78 0
500 UGA 2003 25632.79 1113.36 1183.38 0
500 UGA 2004 25632.79 1113.36 1295 1
501 KEN 1963 8957.18 1191.73 291.81 0
501 KEN 1964 9247.52 1226.02 306.15 0
501 KEN 1965 9549.18 1249.25 311.91 0
501 KEN 1966 9863.64 1339.92 347.11 0
501 KEN 1967 10191.51 1349.97 357.35 0
501 KEN 1968 10532.39 1267.40 349.97 0
501 KEN 1969 10887.93 1305.19 373.82 0
501 KEN 1970 11272.34 1151.24 360.62 0
501 KEN 1971 11685.12 1171.78 382.01 0
501 KEN 1972 12125.78 1217.11 399.31 0
501 KEN 1973 12594.09 1175.81 395.58 0
501 KEN 1974 13089.68 1240.94 444.85 0
501 KEN 1975 13614.68 1184.20 444.81 0
501 KEN 1976 14171.32 1149.13 469.60 0
501 KEN 1977 14761.88 1185.24 559.15 0
501 KEN 1978 15385.95 1250.77 599.61 0
501 KEN 1979 16044.71 1254.94 632.84 0
501 KEN 1980 16697.96 1273.83 685.17 0
501 KEN 1981 17369.10 1249.36 711.61 0
501 KEN 1982 18059.16 1241.48 743.13 0
501 KEN 1983 18768.78 1196.31 738.65 0
501 KEN 1984 19498.52 1195.64 780.85 0
501 KEN 1985 20246.87 1155.00 756.40 0
501 KEN 1986 21005.60 1238.07 852.07 0
501 KEN 1987 21761.41 1269.15 879.03 0
501 KEN 1988 22504.01 1310.27 944.50 0
501 KEN 1989 23228.74 1336.35 981.43 0
501 KEN 1990 23934.31 1353.20 1018.18 0
501 KEN 1991 24669.83 1336.86 1077.06 0
501 KEN 1992 25524.41 1279.31 1056.90 0
